time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461450000	-24.1644	-6.91662	4.72524	2.37409	-0.51991	radar	1.96612	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3379	-6.6375	4.93292	2.30802	-0.567131	lidar	3.09897	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.5044	-6.46218	4.86752	2.27668	-0.580174	radar	3.49626	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.5871	-6.35664	4.59997	2.26039	-0.563068	lidar	5.14985	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7269	-6.17392	4.61	2.23155	-0.562155	radar	0.308973	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9177	-5.94768	4.77225	2.20194	-0.565637	lidar	2.9374	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.0499	-5.73959	4.80783	2.17046	-0.565979	radar	1.84674	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1789	-5.57836	4.72184	2.15325	-0.552812	lidar	0.311528	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.334	-5.38704	4.80688	2.14555	-0.516609	radar	1.30425	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4842	-5.14715	4.91573	2.11529	-0.522683	lidar	0.586011	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6144	-4.97095	4.91003	2.11243	-0.479393	radar	6.25719	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7244	-4.81553	4.7679	2.09982	-0.465305	lidar	0.584098	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8461	-4.60521	4.79908	2.08001	-0.457108	radar	0.177875	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9642	-4.34505	4.91466	2.04562	-0.471218	lidar	0.450638	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0722	-4.12546	4.80942	2.00154	-0.523769	radar	11.1944	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1697	-3.81817	5.01239	1.95457	-0.548868	lidar	1.5411	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.2433	-3.57852	4.94434	1.90309	-0.601707	radar	3.46167	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2705	-3.31587	4.96472	1.85205	-0.624338	lidar	4.21223	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3205	-3.06839	4.953	1.80669	-0.651801	radar	0.420391	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3406	-2.85249	4.86175	1.76783	-0.658122	lidar	1.5416	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.3977	-2.63279	4.82836	1.74685	-0.638194	radar	1.49195	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4665	-2.5253	4.51319	1.7428	-0.608441	lidar	5.45452	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5214	-2.29631	4.55448	1.7267	-0.580115	radar	1.15355	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.5698	-2.10949	4.46412	1.70765	-0.569389	lidar	0.801631	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6005	-1.88017	4.4972	1.68891	-0.544699	radar	2.11806	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6011	-1.60937	4.60978	1.64925	-0.558243	lidar	1.36173	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.5977	-1.39125	4.56796	1.60698	-0.586918	radar	1.54966	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6024	-1.15495	4.58932	1.57704	-0.587564	lidar	0.0113198	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6314	-0.940704	4.55603	1.56264	-0.567353	radar	5.08966	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6444	-0.665006	4.68791	1.5393	-0.561734	lidar	0.805763	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6319	-0.419414	4.72806	1.50066	-0.587864	radar	2.3101	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5878	-0.0862452	4.98552	1.4613	-0.597627	lidar	2.51223	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5681	0.162163	4.99519	1.43255	-0.601361	radar	2.75624	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.544	0.476364	5.17361	1.4089	-0.593652	lidar	1.04365	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5322	0.72174	5.12201	1.40135	-0.553772	radar	1.88928	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5239	1.00701	5.20552	1.38872	-0.537766	lidar	2.43328	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4851	1.28642	5.23212	1.38302	-0.488619	radar	6.71559	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4291	1.49456	5.1064	1.35417	-0.493969	lidar	0.435188	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3907	1.70104	4.97042	1.3399	-0.472306	radar	8.70744	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3381	1.88187	4.81021	1.31399	-0.47569	lidar	0.614491	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2703	2.10879	4.81112	1.28489	-0.487361	radar	0.264645	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2113	2.27601	4.64356	1.25842	-0.490802	lidar	0.710702	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1493	2.48946	4.58618	1.24511	-0.465686	radar	0.690332	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0694	2.74627	4.69216	1.22516	-0.461149	lidar	0.27551	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.975	2.96929	4.76947	1.18406	-0.503727	radar	2.89539	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8676	3.28184	5.01407	1.16664	-0.492774	lidar	1.49038	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.784	3.51638	5.01761	1.14841	-0.486495	radar	2.12761	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6805	3.70143	4.91026	1.11798	-0.49433	lidar	0.328212	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5646	3.90557	4.8876	1.08672	-0.505065	radar	1.13506	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.5029	4.06127	4.69855	1.06843	-0.500449	lidar	3.62359	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.3813	4.25586	4.68918	1.0381	-0.508778	radar	0.56437	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2171	4.49449	4.81952	1.00682	-0.512861	lidar	2.18193	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0681	4.68466	4.74861	0.981224	-0.499278	radar	8.93486	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.951	4.87735	4.72455	0.960784	-0.494911	lidar	0.389369	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7955	5.06536	4.72975	0.930187	-0.499974	radar	2.31555	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.622	5.29874	4.86556	0.907505	-0.494797	lidar	1.01562	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4487	5.48303	4.94913	0.866565	-0.525987	radar	0.837748	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2602	5.65668	4.95237	0.829376	-0.537553	lidar	1.21011	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0956	5.81694	4.94603	0.793863	-0.555268	radar	3.14774	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9221	5.9735	4.90728	0.761519	-0.561086	lidar	0.0638408	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7833	6.14361	4.65141	0.762717	-0.500032	radar	4.39696	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6202	6.29615	4.63037	0.737419	-0.500903	lidar	0.042618	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.4754	6.45295	4.52711	0.726059	-0.477231	radar	1.47417	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2368	6.71495	4.84039	0.723618	-0.44598	lidar	4.6745	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0445	6.84765	4.77214	0.693522	-0.450206	radar	5.4717	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8268	7.03239	4.88541	0.675232	-0.44288	lidar	0.999397	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.6137	7.16997	4.93995	0.639835	-0.463564	radar	1.54725	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4315	7.30884	4.90141	0.617988	-0.463081	lidar	0.32081	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.1954	7.45277	5.11566	0.577567	-0.499384	radar	2.16878	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0121	7.61267	5.10168	0.567145	-0.483997	lidar	2.12562	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8281	7.78547	4.96168	0.574342	-0.430793	radar	5.76721	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.6226	7.92399	4.96501	0.555604	-0.42768	lidar	0.0465749	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4352	8.05134	4.88084	0.54093	-0.416531	radar	1.61068	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2249	8.06356	4.70525	0.477969	-0.466566	lidar	4.39193	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0398	8.19798	4.51744	0.480454	-0.419746	radar	5.43207	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8632	8.35684	4.55625	0.485309	-0.390454	lidar	3.21039	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6157	8.47713	4.78748	0.457073	-0.410819	radar	4.92138	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3549	8.63315	4.94151	0.451243	-0.390604	lidar	1.49473	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1622	8.75359	4.76207	0.452285	-0.35238	radar	1.60782	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9694	8.85034	4.71458	0.435186	-0.353023	lidar	0.490673	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7788	8.95091	4.5734	0.428576	-0.331143	radar	0.882466	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5603	9.02535	4.56696	0.40283	-0.341368	lidar	0.481472	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.3153	9.13744	4.73189	0.387634	-0.343523	radar	4.88683	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.0144	9.25028	4.917	0.371891	-0.33741	lidar	6.31372	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.8007	9.32945	4.88879	0.352247	-0.342817	radar	1.6312	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5358	9.44414	4.9953	0.345207	-0.329063	lidar	0.789566	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2636	9.48646	5.17897	0.297146	-0.380252	radar	5.13835	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9496	9.63757	5.39772	0.305316	-0.344893	lidar	2.53085	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7003	9.74059	5.2509	0.309593	-0.303674	radar	3.09519	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4213	9.84994	5.34248	0.305267	-0.289498	lidar	0.453985	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.1667	9.93753	5.35802	0.294132	-0.286255	radar	0.363741	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.8922	10.0593	5.44461	0.297403	-0.265018	lidar	0.504529	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6306	10.1367	5.44369	0.283872	-0.265004	radar	0.0238003	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.3919	10.2285	5.41641	0.278636	-0.256943	lidar	1.15131	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1268	10.3079	5.46206	0.266058	-0.25965	radar	0.409	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.916	10.3011	5.27185	0.224926	-0.294729	lidar	1.57738	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.6694	10.3647	5.2095	0.216059	-0.283755	radar	0.207417	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4749	10.3311	5.00127	0.168846	-0.325343	lidar	2.08349	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1597	10.378	5.33455	0.143841	-0.347605	radar	7.65756	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.8993	10.4278	5.33845	0.132072	-0.341129	lidar	0.181444	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6685	10.4505	5.04614	0.123199	-0.313702	radar	6.34009	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4428	10.4035	4.93708	0.0761085	-0.352282	lidar	2.09468	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1845	10.4239	4.96585	0.059979	-0.349857	radar	0.563772	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8541	10.5971	5.23811	0.111463	-0.262962	lidar	7.89176	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6048	10.6519	5.08413	0.11935	-0.223741	radar	1.69269	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3668	10.6434	5.02889	0.0919422	-0.243604	lidar	0.525975	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1042	10.6667	5.09454	0.0783907	-0.248019	radar	0.301595	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8434	10.7665	5.16155	0.100599	-0.207011	lidar	4.06774	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5779	10.8169	5.15787	0.104172	-0.186144	radar	1.36384	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3593	10.7719	5.02903	0.0638122	-0.22399	lidar	1.71712	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.1096	10.8006	4.96984	0.0625117	-0.206441	radar	0.481016	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8581	10.8715	5.01236	0.0760409	-0.178612	lidar	2.21161	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5784	10.8932	5.09209	0.0689722	-0.176157	radar	2.80867	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3558	10.9043	5.01975	0.0565739	-0.181657	lidar	0.622574	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0781	10.8511	5.36769	-0.00205995	-0.271201	radar	8.29778	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7712	10.8273	5.44288	-0.0229306	-0.277869	lidar	2.65985	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5145	10.8282	5.3536	-0.0302636	-0.265164	radar	0.410333	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.2874	10.8153	5.26262	-0.0473212	-0.271535	lidar	1.08852	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0523	10.8604	4.94416	-0.0217126	-0.200926	radar	6.1401	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.78712	10.9145	5.01091	-0.00575631	-0.170191	lidar	2.14887	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.57317	10.8824	4.91706	-0.0293365	-0.189499	radar	3.74908	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.30511	10.916	4.98555	-0.020131	-0.167159	lidar	0.844454	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.07178	10.8872	4.91098	-0.0370954	-0.174554	radar	2.41438	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.79612	10.9274	5.00097	-0.0230154	-0.147256	lidar	1.24229	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.57029	10.8758	4.9265	-0.0508509	-0.171648	radar	6.18309	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.43276	10.7857	4.64486	-0.0996661	-0.221984	lidar	3.63486	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.19267	10.789	4.60861	-0.0946795	-0.197143	radar	1.51722	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.8091	10.8617	4.98867	-0.0502033	-0.127728	lidar	7.15168	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.55062	10.8597	4.92882	-0.0434288	-0.101043	radar	2.01252	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.26292	10.8553	5.02916	-0.0419107	-0.0918217	lidar	0.763541	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.04077	10.8795	4.8373	-0.0216688	-0.0460181	radar	3.20375	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
