time_stamp	px_state	py_state	v_state	yaw_angle_state	yaw_rate_state	sensor_type	NIS	px_measured	py_measured	px_ground_truth	py_ground_truth	vx_ground_truth	vy_ground_truth
1477010461350000	-23.8427	-7.18218	4.84432	2.41508	-0.523371	radar	0.915832	-24.0505	-6.56968	-23.8393	-7.22897	-3.52321	3.26445
1477010461400000	-24.006	-7.08556	4.77053	2.40896	-0.504237	lidar	2.14978	-23.9384	-7.26171	-24.0132	-7.06336	-3.43189	3.35916
1477010461450000	-24.1734	-6.90324	4.77688	2.37028	-0.525718	radar	1.95718	-24.3577	-5.94086	-24.1825	-6.89307	-3.33801	3.45149
1477010461500000	-24.3324	-6.65531	4.84013	2.31533	-0.554793	lidar	3.21167	-24.2574	-6.4352	-24.347	-6.71823	-3.24166	3.54138
1477010461550000	-24.4996	-6.4788	4.8375	2.28255	-0.571713	radar	3.47942	-24.788	-7.18367	-24.5066	-6.53896	-3.14289	3.62873
1477010461600000	-24.6003	-6.3341	4.74636	2.25389	-0.575178	lidar	5.38029	-24.3008	-6.43799	-24.6612	-6.35538	-3.0418	3.71347
1477010461650000	-24.7412	-6.14436	4.74455	2.22265	-0.577737	radar	0.311034	-24.6108	-6.00878	-24.8107	-6.16764	-2.93846	3.79553
1477010461700000	-24.9223	-5.94335	4.79122	2.20083	-0.568307	lidar	2.65976	-25.146	-5.91902	-24.955	-5.97587	-2.83295	3.87484
1477010461750000	-25.053	-5.7389	4.79549	2.17031	-0.566719	radar	1.8577	-24.8975	-5.02285	-25.094	-5.7802	-2.72537	3.95132
1477010461800000	-25.1862	-5.5658	4.76745	2.14957	-0.559615	lidar	0.365194	-25.1941	-5.64372	-25.2276	-5.58079	-2.61581	4.02492
1477010461850000	-25.3396	-5.38058	4.77529	2.14381	-0.51892	radar	1.32489	-25.5328	-5.4399	-25.3556	-5.37777	-2.50435	4.09557
1477010461900000	-25.4825	-5.15892	4.81008	2.1174	-0.518148	lidar	0.605093	-25.5713	-5.10241	-25.4779	-5.1713	-2.39109	4.16322
1477010461950000	-25.6146	-4.9805	4.79015	2.11435	-0.47445	radar	6.381	-25.0178	-6.55904	-25.5946	-4.96152	-2.27613	4.22781
1477010462000000	-25.7294	-4.80577	4.74873	2.09642	-0.469619	lidar	0.58843	-25.6952	-4.89995	-25.7055	-4.7486	-2.15956	4.2893
1477010462050000	-25.8502	-4.60019	4.7523	2.07841	-0.457482	radar	0.214971	-25.8162	-4.40681	-25.8105	-4.53268	-2.04149	4.34764
1477010462100000	-25.9615	-4.36021	4.78801	2.04784	-0.464696	lidar	0.524205	-25.9516	-4.26659	-25.9096	-4.31392	-1.92202	4.40279
1477010462150000	-26.0704	-4.13962	4.79027	2.00356	-0.518536	radar	11.1062	-26.8953	-4.43966	-26.0027	-4.0925	-1.80125	4.45471
1477010462200000	-26.1603	-3.86049	4.85888	1.96224	-0.533108	lidar	2.07207	-26.1198	-3.67723	-26.0897	-3.86856	-1.67928	4.50337
1477010462250000	-26.234	-3.62398	4.85963	1.91053	-0.587979	radar	3.53624	-26.5652	-3.85723	-26.1706	-3.64227	-1.55623	4.54875
1477010462300000	-26.2625	-3.35732	4.87632	1.85852	-0.611517	lidar	4.41987	-25.9974	-3.24722	-26.2453	-3.41381	-1.4322	4.59081
1477010462350000	-26.3121	-3.11385	4.87919	1.81269	-0.641121	radar	0.496017	-26.2976	-3.01078	-26.3138	-3.18332	-1.30729	4.62954
1477010462400000	-26.3366	-2.87645	4.86345	1.77081	-0.652091	lidar	1.39065	-26.1741	-2.87885	-26.376	-2.95098	-1.18162	4.66493
1477010462450000	-26.395	-2.64964	4.85348	1.7488	-0.634744	radar	1.4186	-26.4681	-3.44967	-26.4319	-2.71697	-1.05529	4.69696
1477010462500000	-26.4723	-2.48866	4.76746	1.74042	-0.613982	lidar	5.79597	-26.674	-2.73852	-26.4815	-2.48143	-0.928411	4.72562
1477010462550000	-26.5278	-2.25345	4.77331	1.72434	-0.585199	radar	1.01105	-26.657	-1.72382	-26.5247	-2.24456	-0.80109	4.75091
1477010462600000	-26.578	-2.05419	4.73045	1.70512	-0.576464	lidar	1.26524	-26.6691	-2.17333	-26.5616	-2.0065	-0.673434	4.77284
1477010462650000	-26.6092	-1.81728	4.73258	1.68601	-0.551614	radar	1.9966	-26.3248	-1.32261	-26.5921	-1.76744	-0.545553	4.79141
1477010462700000	-26.6069	-1.57005	4.74052	1.64812	-0.562168	lidar	1.11546	-26.4671	-1.53207	-26.6161	-1.52753	-0.417552	4.80664
1477010462750000	-26.604	-1.33862	4.73116	1.60564	-0.591345	radar	1.68837	-26.4998	-2.19526	-26.6338	-1.28695	-0.289538	4.81852
1477010462800000	-26.6073	-1.11173	4.71788	1.57624	-0.59166	lidar	0.0588864	-26.5998	-1.14277	-26.6451	-1.04586	-0.161616	4.8271
1477010462850000	-26.6368	-0.885597	4.71016	1.56147	-0.571762	radar	5.17317	-27.2008	-1.67679	-26.65	-0.804425	-0.0338883	4.83238
1477010462900000	-26.6476	-0.637605	4.73064	1.53824	-0.565368	lidar	0.510331	-26.7355	-0.59539	-26.6485	-0.562811	0.0935412	4.83439
1477010462950000	-26.6348	-0.396313	4.74165	1.49996	-0.590554	radar	2.23764	-26.9891	0.0351487	-26.6406	-0.321181	0.220572	4.83317
1477010463000000	-26.5892	-0.108694	4.81023	1.45988	-0.599252	lidar	2.60318	-26.4553	0.0602653	-26.6264	-0.0796947	0.347104	4.82874
1477010463050000	-26.5698	0.129804	4.81305	1.43061	-0.603824	radar	2.75201	-26.9537	0.136943	-26.6059	0.161489	0.473041	4.82116
1477010463100000	-26.5463	0.416224	4.88138	1.40541	-0.596125	lidar	1.7665	-26.6201	0.57588	-26.5792	0.402213	0.598287	4.81045
1477010463150000	-26.5342	0.653915	4.8721	1.39708	-0.557523	radar	1.78247	-26.8241	0.381506	-26.5462	0.642323	0.722748	4.79667
1477010463200000	-26.5269	0.932277	4.92553	1.38385	-0.540341	lidar	3.12146	-26.7293	1.06082	-26.5069	0.881666	0.846334	4.77986
1477010463250000	-26.4893	1.18874	4.9367	1.37742	-0.491768	radar	7.16075	-25.9562	2.60409	-26.4616	1.12009	0.968955	4.76007
1477010463300000	-26.4325	1.42836	4.93462	1.35047	-0.494284	lidar	0.062855	-26.3986	1.42212	-26.4101	1.35745	1.09053	4.73737
1477010463350000	-26.3937	1.6491	4.90167	1.33856	-0.46973	radar	8.28078	-26.5072	-0.563928	-26.3526	1.59361	1.21096	4.71181
1477010463400000	-26.3386	1.86477	4.87076	1.31536	-0.470288	lidar	0.321138	-26.3594	1.79315	-26.2891	1.82841	1.33018	4.68345
1477010463450000	-26.2705	2.09608	4.86879	1.28687	-0.48126	radar	0.236798	-26.3475	1.82827	-26.2197	2.06173	1.44811	4.65235
1477010463500000	-26.2079	2.29486	4.82063	1.26344	-0.481803	lidar	0.799366	-26.2502	2.18481	-26.1444	2.29342	1.56467	4.61859
1477010463550000	-26.1452	2.52375	4.81168	1.2529	-0.452699	radar	0.77707	-26.069	2.27896	-26.0633	2.52336	1.67979	4.58223
1477010463600000	-26.0668	2.7644	4.82975	1.23112	-0.45137	lidar	0.105923	-26.0641	2.80701	-25.9765	2.75141	1.79339	4.54334
1477010463650000	-25.9716	2.98704	4.83807	1.18915	-0.496266	radar	2.91007	-26.3234	3.02388	-25.8841	2.97746	1.90543	4.502
1477010463700000	-25.8711	3.25987	4.90743	1.16659	-0.492273	lidar	1.56559	-25.8345	3.42005	-25.7861	3.20139	2.01582	4.45828
1477010463750000	-25.7882	3.48889	4.9095	1.14707	-0.488653	radar	2.14099	-26.1824	3.73376	-25.6826	3.42306	2.12452	4.41227
1477010463800000	-25.6821	3.69335	4.88639	1.11967	-0.492352	lidar	0.209707	-25.6666	3.63509	-25.5737	3.64239	2.23146	4.36404
1477010463850000	-25.5653	3.90183	4.87821	1.08871	-0.503335	radar	1.13072	-25.5773	3.13316	-25.4596	3.85924	2.3366	4.31367
1477010463900000	-25.4973	4.08728	4.82055	1.0756	-0.492125	lidar	3.80919	-25.7492	3.99968	-25.3402	4.07353	2.43989	4.26125
1477010463950000	-25.374	4.29053	4.81499	1.04647	-0.499287	radar	0.613424	-25.3516	3.75691	-25.2157	4.28514	2.54127	4.20686
1477010464000000	-25.2147	4.50585	4.84266	1.01084	-0.509836	lidar	2.00227	-25.0214	4.52803	-25.0863	4.49399	2.64071	4.15058
1477010464050000	-25.0642	4.7031	4.83457	0.98698	-0.493277	radar	8.9499	-24.2719	4.30917	-24.9518	4.69998	2.73817	4.09251
1477010464100000	-24.9456	4.89808	4.81955	0.966951	-0.488778	lidar	0.444434	-25.0363	4.88499	-24.8126	4.90303	2.83361	4.03273
1477010464150000	-24.7895	5.08947	4.82104	0.937118	-0.492749	radar	2.30813	-24.3609	4.95947	-24.6686	5.10304	2.92701	3.97132
1477010464200000	-24.6222	5.2999	4.85633	0.908892	-0.495549	lidar	0.904152	-24.5041	5.35293	-24.5201	5.29995	3.01833	3.90839
1477010464250000	-24.4503	5.47758	4.86601	0.865214	-0.532104	radar	0.937864	-24.4379	5.24592	-24.367	5.49367	3.10754	3.84401
1477010464300000	-24.2635	5.64991	4.86982	0.82809	-0.543218	lidar	1.22756	-24.1159	5.61152	-24.2095	5.68414	3.19464	3.77827
1477010464350000	-24.0975	5.81226	4.86009	0.791861	-0.563295	radar	3.20267	-24.5638	4.75836	-24.0477	5.8713	3.27959	3.71127
1477010464400000	-23.9234	5.9732	4.84968	0.761106	-0.566429	lidar	0.0542412	-23.9153	5.94377	-23.8818	6.05508	3.36239	3.64309
1477010464450000	-23.7792	6.16123	4.81716	0.770782	-0.489178	radar	4.76862	-23.5491	6.44495	-23.7117	6.23542	3.44302	3.57383
1477010464500000	-23.6114	6.31756	4.80151	0.74586	-0.49023	lidar	0.10965	-23.6471	6.29102	-23.5377	6.41227	3.52148	3.50357
1477010464550000	-23.462	6.49394	4.78243	0.743238	-0.451314	radar	1.85013	-23.7544	6.53746	-23.3598	6.58559	3.59775	3.4324
1477010464600000	-23.2401	6.70865	4.87792	0.7237	-0.444958	lidar	4.22544	-23.0099	6.86182	-23.1781	6.75533	3.67185	3.36041
1477010464650000	-23.0445	6.85174	4.86248	0.698498	-0.440937	radar	5.55114	-22.7862	5.74143	-22.9928	6.92146	3.74376	3.28768
1477010464700000	-22.8319	7.02217	4.90052	0.674565	-0.44188	lidar	1.03364	-22.6991	7.063	-22.804	7.08393	3.8135	3.21431
1477010464750000	-22.62	7.15675	4.90675	0.638229	-0.464549	radar	1.52959	-22.418	6.76159	-22.6117	7.24273	3.88106	3.14038
1477010464800000	-22.4347	7.30317	4.89791	0.619056	-0.460431	lidar	0.292138	-22.5083	7.31524	-22.4161	7.39782	3.94647	3.06598
1477010464850000	-22.2064	7.42707	4.9329	0.569014	-0.514186	radar	2.58505	-22.0543	7.85452	-22.2173	7.54917	4.00974	2.99118
1477010464900000	-22.0254	7.58962	4.93874	0.560038	-0.495977	lidar	2.12985	-22.1947	7.69478	-22.0154	7.69679	4.07087	2.91607
1477010464950000	-21.8416	7.75972	4.92957	0.56774	-0.439389	radar	5.78801	-21.6178	9.0351	-21.8105	7.84064	4.12989	2.84074
1477010465000000	-21.634	7.90271	4.94026	0.55024	-0.434232	lidar	0.0916751	-21.6473	7.94	-21.6026	7.98072	4.18681	2.76526
1477010465050000	-21.4428	8.03858	4.92042	0.540649	-0.413906	radar	1.63513	-21.8637	7.78661	-21.392	8.11703	4.24166	2.68971
1477010465100000	-21.2146	8.07943	4.86046	0.488687	-0.449391	lidar	4.46922	-21.0853	7.83229	-21.1787	8.24957	4.29447	2.61417
1477010465150000	-21.0226	8.23648	4.84075	0.504975	-0.377264	radar	6.40152	-20.5503	9.28616	-20.9628	8.37833	4.34526	2.53871
1477010465200000	-20.8439	8.3881	4.83787	0.505497	-0.356076	lidar	3.09336	-21.0519	8.50983	-20.7444	8.50333	4.39406	2.46341
1477010465250000	-20.6034	8.49736	4.87813	0.470721	-0.388899	radar	4.3778	-19.9265	9.40847	-20.5237	8.62457	4.4409	2.38835
1477010465300000	-20.3562	8.63173	4.93015	0.454906	-0.38384	lidar	1.35114	-20.21	8.68914	-20.3006	8.74206	4.48582	2.31358
1477010465350000	-20.1568	8.76518	4.90376	0.463092	-0.332837	radar	1.84621	-20.2277	8.8532	-20.0753	8.85583	4.52884	2.23919
1477010465400000	-19.9566	8.86822	4.87889	0.448321	-0.331262	lidar	0.599972	-20.0633	8.86724	-19.848	8.96589	4.57001	2.16524
1477010465450000	-19.7558	8.99112	4.85249	0.453527	-0.289703	radar	1.44232	-19.9264	8.78179	-19.6186	9.07227	4.60937	2.09179
1477010465500000	-19.5327	9.06342	4.83203	0.426541	-0.303689	lidar	0.661572	-19.4861	8.96665	-19.3873	9.17499	4.64694	2.01891
1477010465550000	-19.2933	9.16987	4.86644	0.407085	-0.314312	radar	4.39975	-18.5719	10.2069	-19.1542	9.27409	4.68278	1.94666
1477010465600000	-19.01	9.25692	4.92636	0.378972	-0.326987	lidar	5.96442	-18.6786	9.19191	-18.9193	9.36959	4.71692	1.8751
1477010465650000	-18.7921	9.3418	4.91323	0.36125	-0.331139	radar	1.68481	-19.2825	8.98189	-18.6827	9.46154	4.7494	1.80429
1477010465700000	-18.5387	9.44196	4.9502	0.346901	-0.328129	lidar	0.749878	-18.4242	9.46852	-18.4446	9.54996	4.78028	1.73429
1477010465750000	-18.2742	9.4706	4.97852	0.289728	-0.397729	radar	5.87323	-18.1634	8.72444	-18.2049	9.63492	4.80959	1.66514
1477010465800000	-17.9871	9.59668	5.07268	0.285083	-0.379275	lidar	3.53642	-17.7736	9.72478	-17.9639	9.71643	4.83737	1.59691
1477010465850000	-17.7426	9.68761	5.0662	0.284981	-0.341741	radar	2.86194	-17.2296	9.97767	-17.7214	9.79457	4.86368	1.52964
1477010465900000	-17.4696	9.79514	5.12515	0.279114	-0.328175	lidar	1.34606	-17.3436	9.88109	-17.4777	9.86936	4.88856	1.46338
1477010465950000	-17.2226	9.87039	5.13219	0.263989	-0.328628	radar	0.472595	-17.1554	10.212	-17.2328	9.94087	4.91205	1.39818
1477010466000000	-16.9523	9.99376	5.19376	0.26772	-0.305259	lidar	1.65943	-16.8876	10.145	-16.9868	10.0091	4.93421	1.33408
1477010466050000	-16.6982	10.0594	5.19813	0.251161	-0.307403	radar	0.0748245	-16.5958	10.1078	-16.7396	10.0743	4.95507	1.27113
1477010466100000	-16.4499	10.1681	5.2201	0.253823	-0.287259	lidar	1.37347	-16.5153	10.3091	-16.4915	10.1362	4.97469	1.20937
1477010466150000	-16.1938	10.2347	5.23122	0.237258	-0.294368	radar	0.56862	-16.09	10.5824	-16.2424	10.1952	4.99311	1.14883
1477010466200000	-15.9551	10.2631	5.19491	0.212001	-0.306396	lidar	0.535652	-16.006	10.1843	-15.9924	10.2511	5.01039	1.08956
1477010466250000	-15.707	10.3292	5.18568	0.206905	-0.28786	radar	0.271495	-15.7234	10.41	-15.7416	10.3041	5.02655	1.03159
1477010466300000	-15.4811	10.3266	5.12318	0.174026	-0.309048	lidar	1.61281	-15.5699	10.1904	-15.4899	10.3543	5.04166	0.974957
1477010466350000	-15.1893	10.3462	5.18968	0.133063	-0.358561	radar	7.89242	-14.2385	10.9109	-15.2376	10.4016	5.05576	0.919692
1477010466400000	-14.9284	10.4021	5.20555	0.124107	-0.348343	lidar	0.29388	-14.9365	10.4722	-14.9846	10.4462	5.06889	0.865828
1477010466450000	-14.6823	10.4411	5.15792	0.127289	-0.299621	radar	6.52256	-14.724	9.63507	-14.7309	10.4882	5.0811	0.813394
1477010466500000	-14.4358	10.4092	5.11883	0.0881097	-0.327443	lidar	2.10141	-14.4088	10.222	-14.4766	10.5276	5.09243	0.762418
1477010466550000	-14.1752	10.4354	5.12272	0.0762171	-0.31834	radar	0.592115	-13.9005	10.5238	-14.2218	10.5645	5.10293	0.712926
1477010466600000	-13.8749	10.5822	5.23013	0.11016	-0.259875	lidar	8.03908	-13.8049	10.9383	-13.9665	10.5989	5.11263	0.664944
1477010466650000	-13.6184	10.6465	5.21265	0.125939	-0.20592	radar	2.17	-13.3956	10.7857	-13.7107	10.631	5.12159	0.618496
1477010466700000	-13.3658	10.6465	5.19342	0.103353	-0.220017	lidar	0.533819	-13.3556	10.5517	-13.4545	10.6608	5.12983	0.573603
1477010466750000	-13.1025	10.6727	5.20273	0.0912521	-0.223071	radar	0.213882	-12.9374	10.8137	-13.1979	10.6884	5.13741	0.530288
1477010466800000	-12.8472	10.7666	5.22342	0.108467	-0.191107	lidar	3.97874	-12.9591	11.0099	-12.9409	10.7138	5.14436	0.48857
1477010466850000	-12.5821	10.8186	5.23198	0.112761	-0.169038	radar	1.41354	-12.2518	11.2495	-12.6836	10.7373	5.15071	0.448467
1477010466900000	-12.3436	10.7869	5.18355	0.0814373	-0.19472	lidar	1.93953	-12.3713	10.6091	-12.426	10.7587	5.15651	0.409997
1477010466950000	-12.0851	10.8264	5.17774	0.086323	-0.167551	radar	0.623425	-11.9352	10.9161	-12.1681	10.7783	5.16179	0.373177
1477010467000000	-11.8378	10.8899	5.17828	0.0946103	-0.149026	lidar	2.02516	-11.9451	11.0515	-11.91	10.7961	5.16658	0.338022
1477010467050000	-11.5615	10.9106	5.20215	0.0853877	-0.151254	radar	2.65512	-10.9703	10.9676	-11.6516	10.8121	5.17092	0.304546
1477010467100000	-11.3299	10.9259	5.16452	0.0761247	-0.153197	lidar	0.851951	-11.4548	10.9407	-11.393	10.8265	5.17484	0.272761
1477010467150000	-11.0665	10.8567	5.19543	0.00349562	-0.273458	radar	9.76295	-11.3472	10.5111	-11.1342	10.8394	5.17836	0.242681
1477010467200000	-10.7779	10.8274	5.22513	-0.0215194	-0.285798	lidar	2.74284	-10.6009	10.6823	-10.8753	10.8509	5.18153	0.214317
1477010467250000	-10.5221	10.8239	5.21738	-0.0332384	-0.281357	radar	0.172807	-10.6563	10.8369	-10.6161	10.8609	5.18435	0.187679
1477010467300000	-10.287	10.819	5.18523	-0.0452266	-0.279379	lidar	1.01392	-10.4142	10.8747	-10.3569	10.8697	5.18687	0.162776
1477010467350000	-10.0358	10.8765	5.14509	-0.00824793	-0.185695	radar	6.67539	-9.90413	11.2255	-10.0976	10.8772	5.1891	0.139618
1477010467400000	-9.77664	10.9218	5.15911	0.00154012	-0.164008	lidar	1.99716	-9.83445	11.1032	-9.83809	10.8837	5.19106	0.118212
1477010467450000	-9.54177	10.9052	5.1215	-0.0110467	-0.165862	radar	4.05758	-10.195	10.3498	-9.57852	10.8891	5.19278	0.0985664
1477010467500000	-9.28266	10.9295	5.13193	-0.00836268	-0.153546	lidar	0.646114	-9.3066	11.0348	-9.31887	10.8936	5.19428	0.0806865
1477010467550000	-9.03415	10.912	5.11147	-0.0174793	-0.148522	radar	2.69399	-9.2226	10.3527	-9.05915	10.8972	5.19557	0.0645787
1477010467600000	-8.77212	10.9412	5.12751	-0.0114389	-0.133551	lidar	0.95149	-8.78899	11.0707	-8.79937	10.9001	5.19667	0.050248
1477010467650000	-8.52905	10.9004	5.10099	-0.031661	-0.146973	radar	6.50542	-8.83914	10.0319	-8.53953	10.9023	5.19759	0.0376992
1477010467700000	-8.35425	10.825	4.98075	-0.0659952	-0.176775	lidar	5.83363	-8.62045	10.6577	-8.27965	10.9039	5.19835	0.0269359
1477010467750000	-8.10102	10.8395	4.9791	-0.0542168	-0.141247	radar	1.44108	-7.91543	11.1157	-8.01974	10.905	5.19896	0.0179617
1477010467800000	-7.77782	10.8781	5.08905	-0.0388477	-0.11604	lidar	4.77207	-7.51971	11.0005	-7.75979	10.9057	5.19942	0.0107791
1477010467850000	-7.51485	10.8798	5.08966	-0.0300017	-0.0848079	radar	2.05918	-7.25987	10.6458	-7.49981	10.9061	5.19975	0.00539029
1477010467900000	-7.24264	10.8654	5.11312	-0.0362006	-0.0869808	lidar	0.527323	-7.15631	10.815	-7.23983	10.9063	5.19994	0.00179692
1477010467950000	-7.00109	10.901	5.08045	-0.00690273	-0.0242781	radar	3.82205	-7.39396	11.0181	-6.97983	10.9064	5.2	-7.84874e-15
